fuel_type,mileage [km],model,name,price [pln],seller_type,year,engine_capacity [cm3],horsepower [km],is_gearbox_automatic,region
178162.80103896104,97600,105937.4223392253,127382.16142901372,42000,90852.11828935395,1982,5345,295,1,86056.22637580728
178162.80103896104,135,1175451.9648120767,356112.85935916397,1800000,90852.11828935395,2023,5204,640,1,96721.02917093172
178162.80103896104,13000,1175451.9648120767,491280.10972574796,1890000,90852.11828935395,2018,6498,740,1,215862.60127388535
178162.80103896104,11256,77262.62861622396,124527.31130539392,45000,90852.11828935395,2021,1690,83,0,128485.97744385074
178162.80103896104,116400,77262.62861622396,124527.31130539392,14999,265742.16685979144,2017,1690,82,0,147607.26099963614
178162.80103896104,105152,77697.0000471547,124910.38010615768,39900,90852.11828935395,2018,1248,84,0,215862.60127388535
178162.80103896104,195000,77697.0000471547,123804.17838403129,14500,90852.11828935395,2013,1248,85,0,132428.99408284036
178162.80103896104,135000,111311.19333942492,153924.2901990653,246000,90852.11828935395,2019,6417,468,1,128266.81578947918
62891.1269035533,90000,111311.19333942492,142634.72072952014,195000,90852.11828935395,2020,2143,200,1,215862.60127388535
62891.1269035533,132000,105937.4223392253,130315.32910578344,57999,90852.11828935395,2016,1999,180,0,128485.97744385074
178162.80103896104,5000,1175451.9648120767,428644.5795525471,1850000,90852.11828935395,2024,3985,666,1,128508.16284539767
178162.80103896104,125000,77262.62861622396,103405.77197781387,22999,265742.16685979144,2018,1690,81,0,147607.26099963614
178162.80103896104,152000,77697.0000471547,129593.87538471032,58999,90852.11828935395,2019,1353,140,1,96779.25740007074
117564.49737481406,1,111311.19333942492,136129.38082913726,114580,265742.16685979144,2024,1199,100,1,215862.60127388535
178162.80103896104,73800,111311.19333942492,131792.83870991936,75900,90852.11828935395,2019,1332,150,1,215862.60127388535
178162.80103896104,49150,1175451.9648120767,428644.5795525471,1420000,90852.11828935395,2021,3996,650,1,128485.97744385074
178162.80103896104,36649,77262.62861622396,103405.77197781387,23900,265742.16685979144,2015,1690,81,0,147607.26099963614
44421.155785183866,208000,77262.62861622396,103405.77197781387,12900,90852.11828935395,1999,1690,81,0,147607.26099963614
178162.80103896104,125500,77697.0000471547,132726.37378217455,95700,90852.11828935395,2022,1598,150,1,215862.60127388535
44421.155785183866,199673,77697.0000471547,124910.38010615768,25500,90852.11828935395,2018,1248,84,0,132428.99408284036
178162.80103896104,126000,77697.0000471547,131532.62176119335,73900,90852.11828935395,2016,1591,177,1,215862.60127388535
178162.80103896104,65924,111311.19333942492,142634.72072952014,163000,90852.11828935395,2021,3605,285,1,128485.97744385074
178162.80103896104,41200,111311.19333942492,129177.6583752231,55800,90852.11828935395,2018,999,120,0,80689.85523698955
178162.80103896104,999,71811.75733711664,159388.8461223112,288000,90852.11828935395,1991,1995,200,0,215862.60127388535
178162.80103896104,21139,1175451.9648120767,361338.7798953091,1629000,90852.11828935395,2022,5204,640,1,215862.60127388535
178162.80103896104,104743,77262.62861622396,125758.40766896351,29520,265742.16685979144,2017,1690,83,0,132428.99408284036
178162.80103896104,133000,77262.62861622396,103405.77197781387,12900,90852.11828935395,2003,1690,81,0,74651.98984654255
62891.1269035533,72000,77697.0000471547,133614.35735100132,89900,265742.16685979144,2021,1598,136,1,132428.99408284036
62891.1269035533,218458,77697.0000471547,127629.36753030343,43900,90852.11828935395,2014,1995,136,0,215862.60127388535
62891.1269035533,170000,71811.75733711664,123172.70456112671,18000,90852.11828935395,2010,1598,120,0,76133.5572278551
178162.80103896104,176845,71811.75733711664,123172.70456112671,22900,90852.11828935395,2012,1368,140,0,147607.26099963614
178162.80103896104,85000,1175451.9648120767,344034.60072321875,899900,265742.16685979144,2018,3996,650,1,215862.60127388535
178162.80103896104,65000,1175451.9648120767,199852.58164920355,599000,265742.16685979144,2009,5204,560,1,147607.26099963614
178162.80103896104,25870,77262.62861622396,103405.77197781387,23000,90852.11828935395,2010,1690,81,0,215862.60127388535
178162.80103896104,42000,77262.62861622396,124519.64488455342,19999,90852.11828935395,1985,1294,64,0,215862.60127388535
178162.80103896104,221000,77697.0000471547,123218.56014092344,9999,90852.11828935395,2007,1396,109,0,116883.13401209252
178162.80103896104,44000,77697.0000471547,137504.60073445496,119800,265742.16685979144,2023,1482,160,1,128266.81578947918
62891.1269035533,191000,71811.75733711664,124506.76414559147,19900,90852.11828935395,2013,1598,120,1,104437.42322164333
178162.80103896104,180000,71811.75733711664,124194.50380712027,17500,90852.11828935395,2008,1368,150,0,132428.99408284036
178162.80103896104,10079,1175451.9648120767,428644.5795525471,1399000,265742.16685979144,2022,3996,650,1,215862.60127388535
178162.80103896104,146782,1175451.9648120767,428644.5795525471,599000,265742.16685979144,2019,4000,650,1,69912.62590012517
178162.80103896104,167900,77262.62861622396,122470.39993880439,12999,90852.11828935395,1978,1500,75,0,88173.81403038281
178162.80103896104,54000,77262.62861622396,122470.39993880439,17999,90852.11828935395,1974,1442,75,0,104437.42322164333
178162.80103896104,10,77697.0000471547,137088.25361649337,116600,265742.16685979144,2024,1482,140,1,116883.13401209252
62891.1269035533,295000,71811.75733711664,124194.50380712027,17500,90852.11828935395,2006,2387,185,1,132428.99408284036
178162.80103896104,183000,71811.75733711664,123804.17838403129,14500,90852.11828935395,1988,1995,120,0,128508.16284539767
178162.80103896104,24788,1175451.9648120767,344034.60072321875,999000,265742.16685979144,2021,3996,650,1,128485.97744385074
178162.80103896104,31228,1175451.9648120767,183836.2284551185,475900,265742.16685979144,2008,4961,520,1,116883.13401209252
178162.80103896104,27000,77262.62861622396,123049.5492327259,8700,90852.11828935395,2017,1596,87,0,128266.81578947918
178162.80103896104,142400,77697.0000471547,135211.92949735318,61500,90852.11828935395,2018,3342,370,1,215862.60127388535
178162.80103896104,67000,77697.0000471547,132313.27260737136,79900,90852.11828935395,2022,1591,177,0,74651.98984654255
44421.155785183866,336000,71811.75733711664,122724.2780468184,6200,90852.11828935395,2004,1997,136,1,116883.13401209252
178162.80103896104,159000,71811.75733711664,124649.75335891641,20999,90852.11828935395,1999,1998,155,0,128266.81578947918
178162.80103896104,32164,1175451.9648120767,291045.61133022874,1299900,265742.16685979144,1993,5707,492,0,215862.60127388535
178162.80103896104,16500,1175451.9648120767,428644.5795525471,1670000,265742.16685979144,2021,3996,650,1,215862.60127388535
178162.80103896104,79821,77697.0000471547,132726.37378217455,79900,265742.16685979144,2020,1591,132,0,128266.81578947918
62891.1269035533,212000,71811.75733711664,123869.10251273842,14999,90852.11828935395,2009,1598,120,0,96721.02917093172
178162.80103896104,145000,71811.75733711664,124779.99194175377,22000,90852.11828935395,2012,1242,69,0,128266.81578947918
178162.80103896104,18000,1175451.9648120767,491280.10972574796,2200000,90852.11828935395,2018,6498,740,1,132428.99408284036
178162.80103896104,6648,1175451.9648120767,295457.9154360141,1190000,265742.16685979144,2021,5204,610,1,128485.97744385074
178162.80103896104,65400,77697.0000471547,132976.82582662263,85000,90852.11828935395,2018,1591,177,0,74651.98984654255
62891.1269035533,145800,77697.0000471547,129060.5607482964,54900,90852.11828935395,2018,1685,141,1,132428.99408284036
62891.1269035533,212734,71811.75733711664,127172.90459132046,47400,265742.16685979144,2013,2776,178,1,132428.99408284036
178162.80103896104,175000,71811.75733711664,124116.43872250248,16900,90852.11828935395,2009,1368,150,0,147607.26099963614
178162.80103896104,9850,1175451.9648120767,428644.5795525471,1815000,265742.16685979144,2023,3996,666,1,215862.60127388535
178162.80103896104,49000,1175451.9648120767,271542.35102321533,1150000,90852.11828935395,2014,6498,750,1,104437.42322164333
178162.80103896104,69900,77697.0000471547,130882.07938937837,68900,90852.11828935395,2021,1353,140,0,128266.81578947918
178162.80103896104,178000,77697.0000471547,126588.49973539944,35900,265742.16685979144,2013,1591,135,0,76133.5572278551
178162.80103896104,70000,71811.75733711664,206487.33319087024,649994,265742.16685979144,1994,1995,205,0,147607.26099963614
62891.1269035533,197000,71811.75733711664,125157.30651740647,24900,90852.11828935395,2011,1910,190,0,128485.97744385074
178162.80103896104,50,1175451.9648120767,556670.4052777777,2375000,265742.16685979144,2022,6498,770,1,215862.60127388535
178162.80103896104,27685,77697.0000471547,134642.214298469,97800,90852.11828935395,2022,1482,160,0,132428.99408284036
178162.80103896104,166622,71811.75733711664,124454.72075584627,19500,90852.11828935395,2002,1998,185,0,128266.81578947918
62891.1269035533,143000,71811.75733711664,127172.90459132046,49900,90852.11828935395,2013,2776,178,1,128485.97744385074
178162.80103896104,89740,1175451.9648120767,428644.5795525471,1230000,90852.11828935395,2020,3996,650,1,128485.97744385074
178162.80103896104,28000,1175451.9648120767,428644.5795525471,1370000,90852.11828935395,2020,3996,700,1,104437.42322164333
178162.80103896104,156900,71811.75733711664,122815.3539788725,6900,90852.11828935395,2002,2446,170,1,128485.97744385074
178162.80103896104,13600,1175451.9648120767,556670.4052777777,1950000,265742.16685979144,2019,6498,740,1,215862.60127388535
178162.80103896104,18000,1175451.9648120767,344034.60072321875,1490000,90852.11828935395,2022,3996,650,1,215862.60127388535
178162.80103896104,168189,71811.75733711664,124766.98109431747,21900,90852.11828935395,2012,1368,140,0,69912.62590012517
178162.80103896104,130825,71811.75733711664,131402.51328683036,72900,265742.16685979144,2013,3604,286,1,128485.97744385074
178162.80103896104,38700,1175451.9648120767,344034.60072321875,1498000,90852.11828935395,2021,3996,650,1,86056.22637580728
178162.80103896104,43000,1175451.9648120767,344034.60072321875,659000,90852.11828935395,2019,3996,650,1,76133.5572278551
178162.80103896104,6500,1175451.9648120767,361338.7798953091,1599000,265742.16685979144,2022,5204,640,1,215862.60127388535
178162.80103896104,113000,71811.75733711664,124376.65567122848,18900,265742.16685979144,2012,875,85,0,132428.99408284036
62891.1269035533,198000,71811.75733711664,128344.9641392999,49400,90852.11828935395,2011,2987,239,1,147607.26099963614
178162.80103896104,11890,1175451.9648120767,206358.00536735344,649000,265742.16685979144,2008,4961,530,1,215862.60127388535
62891.1269035533,230000,71811.75733711664,123199.17397824334,9850,90852.11828935395,2008,2179,170,0,123199.17397824334
178162.80103896104,91122,71811.75733711664,122815.3539788725,6900,90852.11828935395,2009,1368,95,1,132428.99408284036
178162.80103896104,58000,1175451.9648120767,361338.7798953091,1488300,90852.11828935395,2017,5204,640,1,215862.60127388535
178162.80103896104,7748,1175451.9648120767,491280.10972574796,3150000,265742.16685979144,2019,6498,740,1,128266.81578947918
178162.80103896104,71500,71811.75733711664,122991.00041926255,8250,90852.11828935395,2007,1242,60,0,96721.02917093172
178162.80103896104,151000,71811.75733711664,123153.6360122163,9500,90852.11828935395,2008,1368,95,0,128266.81578947918
178162.80103896104,2680,79148.62328118691,116977.77325945676,22999,90852.11828935395,1978,1584,75,0,80689.85523698955
178162.80103896104,24368,1175451.9648120767,295457.9154360141,1280000,265742.16685979144,2016,5204,610,1,116883.13401209252
178162.80103896104,51185,1175451.9648120767,428644.5795525471,304900,265742.16685979144,2020,3996,650,1,128266.81578947918
62891.1269035533,182500,71811.75733711664,127889.58447902942,45900,90852.11828935395,2012,2987,239,1,215862.60127388535
178162.80103896104,90000,71811.75733711664,123179.65770708889,9700,90852.11828935395,1989,1300,55,0,128485.97744385074
62891.1269035533,268000,79148.62328118691,111369.46792515335,24900,90852.11828935395,2014,1997,140,0,96779.25740007074
44421.155785183866,218300,79148.62328118691,102530.23407705834,18800,90852.11828935395,2006,1975,141,0,116883.13401209252
178162.80103896104,1320,1175451.9648120767,556670.4052777777,4185000,265742.16685979144,2024,6498,740,1,215862.60127388535
178162.80103896104,264000,71811.75733711664,123921.27601095798,15400,90852.11828935395,2010,1368,140,0,128266.81578947918
178162.80103896104,184450,71811.75733711664,124246.54719686547,17900,265742.16685979144,2008,1368,120,0,128266.81578947918
178162.80103896104,179000,79148.62328118691,138936.79433255107,134900,90852.11828935395,2016,6162,453,1,215862.60127388535
62891.1269035533,138000,79148.62328118691,114032.18082722393,55900,90852.11828935395,2017,1461,110,0,215862.60127388535
178162.80103896104,203000,71811.75733711664,124246.54719686547,17900,265742.16685979144,2011,1368,120,0,128266.81578947918
178162.80103896104,156554,71811.75733711664,129320.7776970224,56900,90852.11828935395,2014,3604,286,1,215862.60127388535
62891.1269035533,152400,79148.62328118691,128488.57317464007,105000,90852.11828935395,2020,1968,150,1,215862.60127388535
62891.1269035533,212432,79148.62328118691,108451.72148752095,37900,90852.11828935395,2014,1997,163,0,128266.81578947918
62891.1269035533,175000,79148.62328118691,112456.0295648387,20500,90852.11828935395,2017,1461,75,0,128485.97744385074
178162.80103896104,132376,79148.62328118691,109909.80218332789,9500,90852.11828935395,2007,1995,129,0,69912.62590012517
178162.80103896104,130000,79148.62328118691,114871.41930267491,49500,90852.11828935395,2019,1199,110,1,104437.42322164333
178162.80103896104,225000,79148.62328118691,152971.27600634928,184500,90852.11828935395,2018,2995,340,1,128266.81578947918
62891.1269035533,230000,79148.62328118691,88552.67940078887,18900,90852.11828935395,2010,1598,105,0,147607.26099963614
178162.80103896104,119000,79148.62328118691,116003.1904667702,72000,90852.11828935395,2017,1999,163,0,215862.60127388535
62891.1269035533,166000,79148.62328118691,105691.78897794086,42900,90852.11828935395,2016,1582,110,0,128266.81578947918
62891.1269035533,223000,79148.62328118691,91531.58178310726,25900,90852.11828935395,2013,1560,115,1,76133.5572278551
178162.80103896104,184834,79148.62328118691,102538.13010335044,34000,90852.11828935395,2006,2979,231,1,128485.97744385074
62891.1269035533,180000,79148.62328118691,98604.91510245677,22900,90852.11828935395,2009,1968,110,0,96779.25740007074
178162.80103896104,16,79148.62328118691,171144.93805966584,208999,265742.16685979144,2024,1984,333,1,147607.26099963614
62891.1269035533,360000,79148.62328118691,96966.41153061583,10000,90852.11828935395,2006,1968,140,0,104437.42322164333
178162.80103896104,189633,79148.62328118691,111006.59004086014,57899,265742.16685979144,2017,1373,140,1,132428.99408284036
62891.1269035533,167800,79148.62328118691,119554.24054851112,99000,90852.11828935395,2016,1995,231,1,215862.60127388535
178162.80103896104,143000,79148.62328118691,120219.88042268324,83900,90852.11828935395,2017,1991,211,1,215862.60127388535
178162.80103896104,41000,79148.62328118691,123860.7717875203,97000,90852.11828935395,1999,5666,344,0,128508.16284539767
62891.1269035533,130000,79148.62328118691,75740.0639774904,16900,90852.11828935395,2014,2143,204,1,215862.60127388535
178162.80103896104,254000,79148.62328118691,87531.34144113686,16500,90852.11828935395,2005,1998,200,0,88173.81403038281
178162.80103896104,15,79148.62328118691,171779.206715864,209900,90852.11828935395,2024,1984,333,1,215862.60127388535
178162.80103896104,63015,79148.62328118691,86355.2859723682,26900,90852.11828935395,2013,998,66,0,215862.60127388535
117564.49737481406,3,79148.62328118691,108567.81219207606,69990,265742.16685979144,2024,999,70,0,104437.42322164333
178162.80103896104,61992,79148.62328118691,102778.05551818183,59999,90852.11828935395,2016,1998,120,1,116883.13401209252
178162.80103896104,141000,79148.62328118691,103473.57567242044,43000,90852.11828935395,2016,1598,132,0,215862.60127388535
178162.80103896104,112474,79148.62328118691,97506.44965175673,19800,90852.11828935395,2014,1229,85,0,76133.5572278551
178162.80103896104,116500,79148.62328118691,103851.11634121859,44000,90852.11828935395,2013,1997,140,0,215862.60127388535
238053.90958511122,158950,129066.78636811323,129119.10956175975,55350,90852.11828935395,2018,1477,149,1,96721.02917093172
238053.90958511122,161000,129066.78636811323,130896.49504495825,49900,265742.16685979144,2019,1477,149,1,69912.62590012517
238053.90958511122,88000,129066.78636811323,130896.49504495825,99900,265742.16685979144,2021,1477,150,1,96721.02917093172
117564.49737481406,78218,141942.0694877499,138843.2109605422,134000,90852.11828935395,2020,2494,155,1,215862.60127388535
62891.1269035533,213300,141942.0694877499,124649.75335891641,20999,90852.11828935395,2008,2231,177,0,132428.99408284036
117564.49737481406,147000,141942.0694877499,137081.20147461953,139000,90852.11828935395,2015,3456,263,1,104437.42322164333
178162.80103896104,35313,141942.0694877499,139469.23869733623,134900,265742.16685979144,2022,1987,171,1,104437.42322164333
44421.155785183866,289000,141942.0694877499,128423.0292239177,50000,90852.11828935395,2011,3456,279,1,147607.26099963614
117564.49737481406,59722,141942.0694877499,140321.44920441386,141450,90852.11828935395,2022,3456,263,1,128266.81578947918
178162.80103896104,36931,141942.0694877499,153924.2901990653,246000,90852.11828935395,2022,4969,464,1,128266.81578947918
62891.1269035533,243000,141942.0694877499,124441.70990840998,19400,90852.11828935395,2008,2231,177,0,80689.85523698955
178162.80103896104,176328,141942.0694877499,138843.2109605422,136530,90852.11828935395,2017,1998,238,1,215862.60127388535
117564.49737481406,1,141942.0694877499,164776.58123434175,325000,265742.16685979144,2024,2487,243,1,128266.81578947918
178162.80103896104,445000,141942.0694877499,124220.52550199287,17700,90852.11828935395,1991,3969,245,1,215862.60127388535
178162.80103896104,40000,141942.0694877499,137790.83937805356,122000,90852.11828935395,2022,1987,171,1,128485.97744385074
117564.49737481406,41278,141942.0694877499,145714.44546676014,182900,265742.16685979144,2021,2487,178,1,104437.42322164333
117564.49737481406,191000,141942.0694877499,133614.35735100132,89900,90852.11828935395,2015,2494,155,1,76133.5572278551
117564.49737481406,140000,141942.0694877499,137081.20147461953,98000,90852.11828935395,2013,3456,249,1,215862.60127388535
117564.49737481406,72000,141942.0694877499,147809.1919040044,199000,90852.11828935395,2020,3456,263,1,132428.99408284036
117564.49737481406,74031,141942.0694877499,164776.58123434175,215900,265742.16685979144,2020,3456,263,1,104437.42322164333
178162.80103896104,105596,141942.0694877499,138843.2109605422,124900,265742.16685979144,2018,1998,238,1,104437.42322164333
178162.80103896104,40715,141942.0694877499,180336.31049475385,449000,90852.11828935395,2022,3456,299,1,128485.97744385074
117564.49737481406,25025,141942.0694877499,153908.28685671865,245877,90852.11828935395,2023,2487,190,1,215862.60127388535
178162.80103896104,66000,141942.0694877499,136880.08005751256,115000,90852.11828935395,2017,1998,245,1,147607.26099963614
117564.49737481406,137000,141942.0694877499,128227.8665123732,48500,90852.11828935395,2012,1798,99,1,76133.5572278551
117564.49737481406,42000,141942.0694877499,137400.51395496455,119000,90852.11828935395,2020,1987,152,1,116883.13401209252
178162.80103896104,178676,141942.0694877499,134668.2359933416,98000,90852.11828935395,2016,1998,245,1,147607.26099963614
117564.49737481406,90000,141942.0694877499,135664.4765815391,105657,265742.16685979144,2020,1987,152,1,128508.16284539767
178162.80103896104,195773,141942.0694877499,137440.8475820171,119310,90852.11828935395,2016,1998,238,1,215862.60127388535
117564.49737481406,42000,141942.0694877499,164776.58123434175,357800,265742.16685979144,2023,2393,371,1,147607.26099963614
178162.80103896104,146000,141942.0694877499,132946.90087751913,84770,90852.11828935395,2004,4664,235,1,215862.60127388535
117564.49737481406,322500,141942.0694877499,130621.86244065237,66900,90852.11828935395,2014,2494,155,1,132428.99408284036
117564.49737481406,48000,141942.0694877499,142604.85292948448,159000,90852.11828935395,2022,1987,152,1,215862.60127388535
178162.80103896104,123000,141942.0694877499,135578.9953138826,105000,90852.11828935395,2015,1998,245,1,215862.60127388535
117564.49737481406,69084,141942.0694877499,133367.15124971163,88000,90852.11828935395,2020,1798,99,1,215862.60127388535
178162.80103896104,41363,63088.73660204919,122083.68524535384,38500,90852.11828935395,2013,505,20,1,128485.97744385074
62891.1269035533,15000,63088.73660204919,99816.6384046379,57500,90852.11828935395,2022,478,8,1,215862.60127388535
62891.1269035533,118268,63088.73660204919,124129.44956993878,17000,90852.11828935395,2010,505,5,1,147607.26099963614
62891.1269035533,9600,63088.73660204919,125231.24075390692,49900,90852.11828935395,2021,498,8,1,132428.99408284036
62891.1269035533,6928,63088.73660204919,122083.68524535384,22900,265742.16685979144,2010,440,5,1,128485.97744385074
62891.1269035533,24678,63088.73660204919,99816.6384046379,37900,90852.11828935395,2017,480,6,1,215862.60127388535
62891.1269035533,13457,63088.73660204919,126146.13092256525,32500,265742.16685979144,2015,480,5,1,128485.97744385074
62891.1269035533,28000,63088.73660204919,99816.6384046379,24900,265742.16685979144,2013,505,5,1,128485.97744385074
62891.1269035533,21025,63088.73660204919,126470.74182006305,42500,265742.16685979144,2018,478,8,1,128485.97744385074
62891.1269035533,1,63088.73660204919,99816.6384046379,89899,265742.16685979144,2024,479,8,1,132428.99408284036
62891.1269035533,68000,63088.73660204919,123856.22177377649,14900,90852.11828935395,2009,490,6,1,132428.99408284036
62891.1269035533,20900,63088.73660204919,99816.6384046379,45900,265742.16685979144,2021,479,8,1,80689.85523698955
62891.1269035533,51000,63088.73660204919,99816.6384046379,21900,265742.16685979144,2019,478,8,1,215862.60127388535
62891.1269035533,21046,63088.73660204919,99816.6384046379,41000,90852.11828935395,2022,478,8,1,128508.16284539767
178162.80103896104,34000,63088.73660204919,124779.99194175377,22000,90852.11828935395,2009,505,20,1,116883.13401209252
62891.1269035533,11916,63088.73660204919,126470.74182006305,44900,265742.16685979144,2020,478,8,1,128266.81578947918
62891.1269035533,2000,63088.73660204919,99816.6384046379,19680,265742.16685979144,2024,498,8,1,104437.42322164333
62891.1269035533,13000,63088.73660204919,99816.6384046379,50900,90852.11828935395,2022,478,5,1,128266.81578947918
62891.1269035533,32000,63088.73660204919,99816.6384046379,43000,90852.11828935395,2021,498,8,1,132428.99408284036
62891.1269035533,50000,63088.73660204919,99816.6384046379,16999,90852.11828935395,2018,485,8,1,132428.99408284036
62891.1269035533,23335,63088.73660204919,125231.24075390692,45000,90852.11828935395,2021,478,8,1,86056.22637580728
62891.1269035533,43000,63088.73660204919,124103.42787506618,16800,265742.16685979144,2010,505,4,1,215862.60127388535
62891.1269035533,44850,63088.73660204919,99816.6384046379,36900,90852.11828935395,2017,480,8,1,132428.99408284036
62891.1269035533,41533,63088.73660204919,99816.6384046379,43500,265742.16685979144,2018,480,5,1,132428.99408284036
62891.1269035533,9480,63088.73660204919,99816.6384046379,29900,265742.16685979144,2022,478,8,1,96721.02917093172
62891.1269035533,43000,63088.73660204919,99816.6384046379,24500,90852.11828935395,2016,480,5,1,147607.26099963614
62891.1269035533,15132,63088.73660204919,125231.24075390692,48900,265742.16685979144,2020,478,8,1,128485.97744385074
62891.1269035533,6300,63088.73660204919,99816.6384046379,49900,265742.16685979144,2023,498,8,1,132428.99408284036
62891.1269035533,37000,63088.73660204919,122083.68524535384,28000,265742.16685979144,2012,440,5,1,128266.81578947918
178162.80103896104,32000,63088.73660204919,122083.68524535384,40950,90852.11828935395,2013,505,21,1,96779.25740007074
62891.1269035533,16464,63088.73660204919,125231.24075390692,61500,265742.16685979144,2021,478,8,1,132428.99408284036
178162.80103896104,132100,124313.43185625409,137441.32666830384,105000,90852.11828935395,2020,1999,250,1,104437.42322164333
178162.80103896104,117000,124313.43185625409,124519.64488455342,19999,90852.11828935395,2001,4601,220,1,128266.81578947918
178162.80103896104,94982,124313.43185625409,130903.58759820329,97000,90852.11828935395,1985,4601,184,1,80689.85523698955
178162.80103896104,148000,124313.43185625409,126717.8780454717,63900,90852.11828935395,2016,3726,300,1,104437.42322164333
178162.80103896104,41095,124313.43185625409,147565.94669423564,126900,265742.16685979144,2022,2956,405,1,215862.60127388535
178162.80103896104,58000,124313.43185625409,134264.8997228163,94900,265742.16685979144,2019,1999,243,1,215862.60127388535
178162.80103896104,230000,124313.43185625409,129123.35673370217,49900,90852.11828935395,2009,5408,300,1,147607.26099963614
178162.80103896104,129338,124313.43185625409,161582.20727041733,139000,265742.16685979144,2021,3500,450,1,69912.62590012517
44421.155785183866,274600,124313.43185625409,127056.89024310623,39500,90852.11828935395,2004,5401,300,1,80689.85523698955
238053.90958511122,18000,124313.43185625409,147565.94669423564,343170,265742.16685979144,2021,2950,495,1,215862.60127388535
178162.80103896104,151000,124313.43185625409,126717.8780454717,59000,90852.11828935395,2014,1991,239,1,128485.97744385074
178162.80103896104,277000,124313.43185625409,161582.20727041733,7500,90852.11828935395,2005,5408,314,1,215862.60127388535
44421.155785183866,220000,124313.43185625409,122710.54070992579,34900,90852.11828935395,2004,5401,300,1,104437.42322164333
178162.80103896104,240000,124313.43185625409,128878.4088841882,53500,90852.11828935395,2007,5408,300,1,128508.16284539767
178162.80103896104,106000,124313.43185625409,161582.20727041733,89900,265742.16685979144,2006,5408,300,1,128266.81578947918
44421.155785183866,264224,124313.43185625409,122710.54070992579,30000,90852.11828935395,1998,5401,300,1,147607.26099963614
178162.80103896104,183000,124313.43185625409,126717.8780454717,29800,90852.11828935395,2012,3490,263,1,80689.85523698955
178162.80103896104,3178,124313.43185625409,147565.94669423564,199000,265742.16685979144,2024,3000,400,1,215862.60127388535
178162.80103896104,138000,124313.43185625409,122710.54070992579,16800,90852.11828935395,1999,5401,300,1,76133.5572278551
44421.155785183866,244000,124313.43185625409,129123.35673370217,74900,90852.11828935395,2014,5408,300,1,116883.13401209252
178162.80103896104,200000,124313.43185625409,147565.94669423564,26900,90852.11828935395,2006,4601,306,1,215862.60127388535
178162.80103896104,23600,124313.43185625409,161582.20727041733,369000,90852.11828935395,2021,3496,439,1,132428.99408284036
178162.80103896104,121761,124313.43185625409,130903.58759820329,52900,265742.16685979144,1971,7500,220,1,116883.13401209252
178162.80103896104,16114,124313.43185625409,137441.32666830384,142999,90852.11828935395,2021,1999,250,1,96779.25740007074
178162.80103896104,9300,124313.43185625409,137441.32666830384,119800,265742.16685979144,2020,1999,253,1,215862.60127388535
178162.80103896104,76600,124313.43185625409,126717.8780454717,88000,90852.11828935395,2017,2956,405,1,128508.16284539767
178162.80103896104,300000,124313.43185625409,127108.93363285143,39900,90852.11828935395,2008,5400,304,1,76133.5572278551
178162.80103896104,89987,124313.43185625409,147565.94669423564,109900,90852.11828935395,2020,2998,400,1,128266.81578947918
178162.80103896104,49702,124313.43185625409,147565.94669423564,259900,265742.16685979144,2019,2995,406,1,128508.16284539767
178162.80103896104,82550,124313.43185625409,161582.20727041733,336500,265742.16685979144,2019,3500,450,1,147607.26099963614
178162.80103896104,132765,124313.43185625409,129203.6800700957,56000,90852.11828935395,2016,1999,240,1,86056.22637580728
178162.80103896104,9800,124313.43185625409,161582.20727041733,549000,90852.11828935395,2022,3496,450,1,116883.13401209252
238053.90958511122,100,165593.26551961756,159518.9545966742,289000,90852.11828935395,2024,1495,180,1,215862.60127388535
238053.90958511122,50000,165593.26551961756,167455.57153281706,350000,265742.16685979144,2022,1500,400,1,132428.99408284036
178162.80103896104,10000,163628.45009651926,127570.08757304182,69000,90852.11828935395,1965,1500,80,0,132428.99408284036
178162.80103896104,5,163628.45009651926,191157.44641585017,470355,265742.16685979144,2024,1991,365,1,215862.60127388535
178162.80103896104,5,163628.45009651926,191157.44641585017,470355,265742.16685979144,2024,1991,365,1,215862.60127388535
178162.80103896104,5,163628.45009651926,191157.44641585017,470355,265742.16685979144,2024,1991,365,1,215862.60127388535
178162.80103896104,80000,163628.45009651926,126991.83600592474,39000,265742.16685979144,1975,1973,162,0,104437.42322164333
178162.80103896104,86000,163628.45009651926,127570.08757304182,33900,265742.16685979144,1996,1600,162,0,74651.98984654255
62891.1269035533,268000,78824.42590454774,111369.46792515335,24900,90852.11828935395,2014,1997,140,0,96779.25740007074
44421.155785183866,218300,78824.42590454774,102530.23407705834,18800,90852.11828935395,2006,1975,141,0,116883.13401209252
62891.1269035533,138000,78824.42590454774,114032.18082722393,55900,90852.11828935395,2017,1461,110,0,215862.60127388535
178162.80103896104,179000,78824.42590454774,138936.79433255107,134900,90852.11828935395,2016,6162,453,1,215862.60127388535
62891.1269035533,152400,78824.42590454774,128488.57317464007,105000,90852.11828935395,2020,1968,150,1,215862.60127388535
62891.1269035533,212432,78824.42590454774,108451.72148752095,37900,90852.11828935395,2014,1997,163,0,128266.81578947918
178162.80103896104,132376,78824.42590454774,109909.80218332789,9500,90852.11828935395,2007,1995,129,0,69912.62590012517
62891.1269035533,175000,78824.42590454774,112456.0295648387,20500,90852.11828935395,2017,1461,75,0,128485.97744385074
